gene,p_value,slope,ctrl,condition,p_value_adj,age_group,dataset,comparison,cell_type
RELB,0.08647683657602387,-0.26348506449455084,DMSO,Ruxolitinib,0.15833786978708597,All age groups,op,Ruxolitinib,CD8T
REST,1.0784587825929372e-05,-0.6601289731439278,DMSO,Ruxolitinib,4.596709565150224e-05,All age groups,op,Ruxolitinib,CD8T
RFX2,0.48191800939135,0.020816551506117466,DMSO,Ruxolitinib,0.5855078618773412,All age groups,op,Ruxolitinib,CD8T
RFX3,0.006484171781320127,0.1754284846113737,DMSO,Ruxolitinib,0.019377984633830267,All age groups,op,Ruxolitinib,CD8T
RLF,0.5012961505788092,-0.189972076574368,DMSO,Ruxolitinib,0.5993612281999536,All age groups,op,Ruxolitinib,CD8T
RORA,0.09712127798839015,-1.0005701944948038,DMSO,Ruxolitinib,0.17414849846194097,All age groups,op,Ruxolitinib,CD8T
RORC,0.28571866606926866,-0.5675787311412432,DMSO,Ruxolitinib,0.4059390884044254,All age groups,op,Ruxolitinib,CD8T
RUNX1,6.326505836315192e-09,0.6323142692513398,DMSO,Ruxolitinib,3.225277485180294e-08,All age groups,op,Ruxolitinib,CD8T
RUNX2,0.20397393997490842,0.13431027674127147,DMSO,Ruxolitinib,0.3065504300200936,All age groups,op,Ruxolitinib,CD8T
RUNX3,0.0688286554438183,-0.8478157728387256,DMSO,Ruxolitinib,0.13455225876235158,All age groups,op,Ruxolitinib,CD8T
SAFB,0.03853627570399052,-0.2573715191482198,DMSO,Ruxolitinib,0.08788975160559241,All age groups,op,Ruxolitinib,CD8T
SAFB2,0.0025357069704585646,-0.33109395151988724,DMSO,Ruxolitinib,0.008036614683867571,All age groups,op,Ruxolitinib,CD8T
SATB1,0.018697058303683508,0.49131616486742424,DMSO,Ruxolitinib,0.047659168225075606,All age groups,op,Ruxolitinib,CD8T
SKIL,0.0001917918270069623,-0.394123955401034,DMSO,Ruxolitinib,0.0007123696431687172,All age groups,op,Ruxolitinib,CD8T
SMAD3,0.3530924538041007,-0.253351522747872,DMSO,Ruxolitinib,0.4732166906652896,All age groups,op,Ruxolitinib,CD8T
SMAD5,0.03888718970315102,0.3488611154505576,DMSO,Ruxolitinib,0.08791886367668926,All age groups,op,Ruxolitinib,CD8T
SNAI3,0.036778787718172175,-0.22192935696254734,DMSO,Ruxolitinib,0.08537932863147112,All age groups,op,Ruxolitinib,CD8T
SOX13,0.5710712388807584,-0.13995165069026175,DMSO,Ruxolitinib,0.6569846111017574,All age groups,op,Ruxolitinib,CD8T
SOX4,0.4054828601969267,0.1564904011475606,DMSO,Ruxolitinib,0.5167918806431419,All age groups,op,Ruxolitinib,CD8T
SP110,2.1244813866040252e-21,-0.7169335573222657,DMSO,Ruxolitinib,1.9047074500587813e-20,All age groups,op,Ruxolitinib,CD8T
SP140L,5.128692605562059e-05,-0.4619676893255882,DMSO,Ruxolitinib,0.00020203940567365688,All age groups,op,Ruxolitinib,CD8T
SP3,1.5340853634958917e-10,0.25969943380585764,DMSO,Ruxolitinib,8.486429670402805e-10,All age groups,op,Ruxolitinib,CD8T
SP4,1.750748398668169e-52,0.6859736402300989,DMSO,Ruxolitinib,2.677615197963082e-51,All age groups,op,Ruxolitinib,CD8T
SPEN,0.0201068307582669,0.20881482913572805,DMSO,Ruxolitinib,0.05075510676844072,All age groups,op,Ruxolitinib,CD8T
SREBF1,0.12188280071979288,0.33169699453548035,DMSO,Ruxolitinib,0.20681167434326092,All age groups,op,Ruxolitinib,CD8T
SREBF2,1.574622810590469e-39,0.6449601043829389,DMSO,Ruxolitinib,1.9495330035881996e-38,All age groups,op,Ruxolitinib,CD8T
STAT1,1.0941061102055465e-119,-2.892251572205802,DMSO,Ruxolitinib,3.555844858168026e-118,All age groups,op,Ruxolitinib,CD8T
STAT3,0.21950448862823946,-0.20038284913747853,DMSO,Ruxolitinib,0.324810957875728,All age groups,op,Ruxolitinib,CD8T
STAT4,0.5504919849708949,-0.13257880972172642,DMSO,Ruxolitinib,0.6418292201454381,All age groups,op,Ruxolitinib,CD8T
STAT5A,0.07446755846724187,-0.2964706082133232,DMSO,Ruxolitinib,0.14440057645721893,All age groups,op,Ruxolitinib,CD8T
STAT5B,0.9481074295675883,0.0030507428484926415,DMSO,Ruxolitinib,0.9605213282758419,All age groups,op,Ruxolitinib,CD8T
TBPL1,0.48646199379358135,0.11766956904556854,DMSO,Ruxolitinib,0.5882796204015402,All age groups,op,Ruxolitinib,CD8T
TBX21,0.051177343251427296,-1.039003637121505,DMSO,Ruxolitinib,0.10803633698792468,All age groups,op,Ruxolitinib,CD8T
TCF12,2.5113330397092388e-08,0.5116604780213194,DMSO,Ruxolitinib,1.231974698725287e-07,All age groups,op,Ruxolitinib,CD8T
TCF7,0.10952646170942816,0.8890843799478471,DMSO,Ruxolitinib,0.18984586696300884,All age groups,op,Ruxolitinib,CD8T
TFAP4,0.4928806607361993,-0.09026392164162071,DMSO,Ruxolitinib,0.5932822768120917,All age groups,op,Ruxolitinib,CD8T
TFCP2L1,0.009847700669863225,-0.2810844641693883,DMSO,Ruxolitinib,0.02816816549854676,All age groups,op,Ruxolitinib,CD8T
TFDP2,0.894344257150264,-0.0554109441585644,DMSO,Ruxolitinib,0.9227361383296374,All age groups,op,Ruxolitinib,CD8T
TFEB,0.06795650863220129,-0.18616558449116263,DMSO,Ruxolitinib,0.13385372912403284,All age groups,op,Ruxolitinib,CD8T
TGIF1,0.7449736204669211,0.02595310313764143,DMSO,Ruxolitinib,0.8070547555058311,All age groups,op,Ruxolitinib,CD8T
TGIF2,0.5091373986971031,-0.12082722537453511,DMSO,Ruxolitinib,0.6044553591837754,All age groups,op,Ruxolitinib,CD8T
THRA,0.06249538049873187,-0.14077949362545747,DMSO,Ruxolitinib,0.12403663305091822,All age groups,op,Ruxolitinib,CD8T
TRERF1,5.041504999529468e-35,0.27088912651454883,DMSO,Ruxolitinib,5.041504999529468e-34,All age groups,op,Ruxolitinib,CD8T
USF2,0.00011924332616825106,-0.29994191696694666,DMSO,Ruxolitinib,0.0004493226783151489,All age groups,op,Ruxolitinib,CD8T
VEZF1,1.8754225971911415e-58,0.6685428322967142,DMSO,Ruxolitinib,3.2507325017979783e-57,All age groups,op,Ruxolitinib,CD8T
XBP1,0.003948547946993678,-0.7098795029755545,DMSO,Ruxolitinib,0.012221696026409002,All age groups,op,Ruxolitinib,CD8T
YBX1,5.71366397933465e-32,-0.43215384125334805,DMSO,Ruxolitinib,5.502046794914848e-31,All age groups,op,Ruxolitinib,CD8T
YBX3,0.9525228605157923,0.010774157024544984,DMSO,Ruxolitinib,0.9605213282758419,All age groups,op,Ruxolitinib,CD8T
YY1,0.3307839974226132,-0.24273247858950717,DMSO,Ruxolitinib,0.4526517859467339,All age groups,op,Ruxolitinib,CD8T
ZBED5,0.34295799634912205,-0.09823503149550443,DMSO,Ruxolitinib,0.4644222867227694,All age groups,op,Ruxolitinib,CD8T
ZBTB1,0.5368954751658974,-0.14471725413034417,DMSO,Ruxolitinib,0.6345128342869697,All age groups,op,Ruxolitinib,CD8T
ZBTB10,0.7520256759857616,-0.07391190676672584,DMSO,Ruxolitinib,0.8113140072875437,All age groups,op,Ruxolitinib,CD8T
ZBTB11,1.2109331972021232e-12,0.3782819768523922,DMSO,Ruxolitinib,7.67908856762322e-12,All age groups,op,Ruxolitinib,CD8T
ZBTB18,1.0069182735800956e-35,0.2599975941040933,DMSO,Ruxolitinib,1.0471950045232994e-34,All age groups,op,Ruxolitinib,CD8T
ZBTB20,1.4497387361347725e-13,0.5550498668537044,DMSO,Ruxolitinib,1.0187353280947051e-12,All age groups,op,Ruxolitinib,CD8T
ZBTB25,0.8259617129213135,0.03384805013735818,DMSO,Ruxolitinib,0.8694333820224353,All age groups,op,Ruxolitinib,CD8T
ZBTB4,0.10188925835122994,0.19817484199605376,DMSO,Ruxolitinib,0.1802122936824475,All age groups,op,Ruxolitinib,CD8T
ZBTB43,1.2806143187720225e-68,0.529670720463324,DMSO,Ruxolitinib,3.026906571642962e-67,All age groups,op,Ruxolitinib,CD8T
ZBTB44,0.3627535476591932,0.20894341059001728,DMSO,Ruxolitinib,0.4827262369145118,All age groups,op,Ruxolitinib,CD8T
ZBTB49,5.059858948598319e-39,0.44597442667639225,DMSO,Ruxolitinib,5.979833302888923e-38,All age groups,op,Ruxolitinib,CD8T
ZBTB7A,0.18224188269412633,-0.2540359728264618,DMSO,Ruxolitinib,0.2803721272217328,All age groups,op,Ruxolitinib,CD8T
ZBTB7B,0.1450648163407999,-0.09587517346411323,DMSO,Ruxolitinib,0.23426616303483214,All age groups,op,Ruxolitinib,CD8T
ZC3H8,0.868804368355394,-0.028402213500349067,DMSO,Ruxolitinib,0.9071852842265158,All age groups,op,Ruxolitinib,CD8T
ZEB1,0.09364612073447777,0.26011264651406957,DMSO,Ruxolitinib,0.16908327354836264,All age groups,op,Ruxolitinib,CD8T
ZEB2,0.10439920670901903,-0.9412243614952467,DMSO,Ruxolitinib,0.1834040117861145,All age groups,op,Ruxolitinib,CD8T
ZFP14,0.9531327026737201,0.01081651585609992,DMSO,Ruxolitinib,0.9605213282758419,All age groups,op,Ruxolitinib,CD8T
ZFP62,7.118151332249539e-07,-0.40987317369271875,DMSO,Ruxolitinib,3.2468760462892634e-06,All age groups,op,Ruxolitinib,CD8T
ZIK1,0.04338971288261005,0.0557827963284554,DMSO,Ruxolitinib,0.0964215841835779,All age groups,op,Ruxolitinib,CD8T
ZKSCAN1,0.5681280226998647,0.06829465892108526,DMSO,Ruxolitinib,0.6565034928976214,All age groups,op,Ruxolitinib,CD8T
ZNF10,0.023819373214039517,0.5722184491724409,DMSO,Ruxolitinib,0.05842487769481391,All age groups,op,Ruxolitinib,CD8T
ZNF101,0.6442164785390183,-0.05073948184253485,DMSO,Ruxolitinib,0.7282447148701946,All age groups,op,Ruxolitinib,CD8T
ZNF134,4.247028908640221e-71,0.24251151772497578,DMSO,Ruxolitinib,1.1042275162464575e-69,All age groups,op,Ruxolitinib,CD8T
ZNF135,0.6904393887659401,0.06508204927240087,DMSO,Ruxolitinib,0.7704473866057701,All age groups,op,Ruxolitinib,CD8T
ZNF138,0.008939892794590487,0.24390979025300555,DMSO,Ruxolitinib,0.026116540748241872,All age groups,op,Ruxolitinib,CD8T
ZNF148,0.1079575557192581,-0.2834658069822969,DMSO,Ruxolitinib,0.18838231199333627,All age groups,op,Ruxolitinib,CD8T
ZNF207,0.11076863407257308,0.12750808167028924,DMSO,Ruxolitinib,0.19072744939648342,All age groups,op,Ruxolitinib,CD8T
ZNF217,0.1500836338837587,-0.09537406081787807,DMSO,Ruxolitinib,0.2393972074219464,All age groups,op,Ruxolitinib,CD8T
ZNF24,0.03024512830986413,-0.30082123667340593,DMSO,Ruxolitinib,0.0714884850960425,All age groups,op,Ruxolitinib,CD8T
ZNF274,0.36390131705863193,-0.1186358584820777,DMSO,Ruxolitinib,0.4827262369145118,All age groups,op,Ruxolitinib,CD8T
ZNF276,0.5025413374907304,0.11430862498774304,DMSO,Ruxolitinib,0.5993612281999536,All age groups,op,Ruxolitinib,CD8T
ZNF292,0.7590028929507416,0.04050247588495982,DMSO,Ruxolitinib,0.8154576535834414,All age groups,op,Ruxolitinib,CD8T
ZNF296,9.794999547760534e-13,0.30820033976557326,DMSO,Ruxolitinib,6.366749706044347e-12,All age groups,op,Ruxolitinib,CD8T
ZNF302,0.37678311347679827,-0.05895934443610784,DMSO,Ruxolitinib,0.49375555644943836,All age groups,op,Ruxolitinib,CD8T
ZNF318,2.7329340209261465e-85,0.5660013475302677,DMSO,Ruxolitinib,7.895142727119978e-84,All age groups,op,Ruxolitinib,CD8T
ZNF331,0.02844185460963007,0.5420270475576868,DMSO,Ruxolitinib,0.06847113146762794,All age groups,op,Ruxolitinib,CD8T
ZNF335,1.4002270988056358e-242,0.8079898750159545,DMSO,Ruxolitinib,1.2135301522982177e-240,All age groups,op,Ruxolitinib,CD8T
ZNF33B,0.05977319587690959,-0.18777281150307878,DMSO,Ruxolitinib,0.11954639175381918,All age groups,op,Ruxolitinib,CD8T
ZNF394,0.13124218005592936,-0.16131985072227192,DMSO,Ruxolitinib,0.21911250302563065,All age groups,op,Ruxolitinib,CD8T
ZNF397,0.8344279563786574,0.010746337403983508,DMSO,Ruxolitinib,0.874803502655044,All age groups,op,Ruxolitinib,CD8T
ZNF407,0.016197479852661695,0.1559642328087011,DMSO,Ruxolitinib,0.042972905731551436,All age groups,op,Ruxolitinib,CD8T
ZNF414,0.048105517916491945,-0.20390911972486828,DMSO,Ruxolitinib,0.10510449292678913,All age groups,op,Ruxolitinib,CD8T
ZNF451,0.565839451815179,-0.0382209412896799,DMSO,Ruxolitinib,0.6565034928976214,All age groups,op,Ruxolitinib,CD8T
ZNF511,7.242459567764573e-06,-0.3262524597210335,DMSO,Ruxolitinib,3.138399146031315e-05,All age groups,op,Ruxolitinib,CD8T
ZNF512,0.0014310534640085105,0.22699236164672523,DMSO,Ruxolitinib,0.004650923758027659,All age groups,op,Ruxolitinib,CD8T
ZNF550,0.6606716064784897,0.03436689917904934,DMSO,Ruxolitinib,0.7436130635688628,All age groups,op,Ruxolitinib,CD8T
ZNF580,0.2518940708129668,-0.1295220553618884,DMSO,Ruxolitinib,0.3638469911742854,All age groups,op,Ruxolitinib,CD8T
ZNF584,0.29641138857480176,0.10374498821803524,DMSO,Ruxolitinib,0.4135943810536334,All age groups,op,Ruxolitinib,CD8T
ZNF600,0.07965570006292733,-0.4643331598291171,DMSO,Ruxolitinib,0.15117140157927814,All age groups,op,Ruxolitinib,CD8T
ZNF609,0.28884263059582804,0.21088437193080414,DMSO,Ruxolitinib,0.4081471954071483,All age groups,op,Ruxolitinib,CD8T
ZNF644,0.4035235636546949,-0.12244072902974305,DMSO,Ruxolitinib,0.5167918806431419,All age groups,op,Ruxolitinib,CD8T
ZNF652,0.7690240203679661,-0.022297827759152497,DMSO,Ruxolitinib,0.8204267472445851,All age groups,op,Ruxolitinib,CD8T
ZNF655,0.05932768947933683,0.17506887520361727,DMSO,Ruxolitinib,0.11954639175381918,All age groups,op,Ruxolitinib,CD8T
ZNF667,0.4798396797002408,0.06064530494352146,DMSO,Ruxolitinib,0.5855078618773412,All age groups,op,Ruxolitinib,CD8T
ZNF677,0.7257014993436339,0.03937449692853975,DMSO,Ruxolitinib,0.7927831505434657,All age groups,op,Ruxolitinib,CD8T
ZNF708,0.00022183825777171315,0.08015221029373887,DMSO,Ruxolitinib,0.000812365450995006,All age groups,op,Ruxolitinib,CD8T
ZNF717,1.6416883114054376e-09,-0.2654129181127282,DMSO,Ruxolitinib,8.710999203375791e-09,All age groups,op,Ruxolitinib,CD8T
ZNF766,0.1921486381332259,-0.20338849733112951,DMSO,Ruxolitinib,0.2904572436897601,All age groups,op,Ruxolitinib,CD8T
ZNF770,0.21987203302356972,0.1500900341411319,DMSO,Ruxolitinib,0.324810957875728,All age groups,op,Ruxolitinib,CD8T
ZNF800,3.994563846559903e-62,0.2710048453224327,DMSO,Ruxolitinib,7.989127693119805e-61,All age groups,op,Ruxolitinib,CD8T
ZNF83,0.7196976139327216,0.0410312990207616,DMSO,Ruxolitinib,0.7927831505434657,All age groups,op,Ruxolitinib,CD8T
ZNF891,1.9772701360084525e-05,0.32610998612376924,DMSO,Ruxolitinib,8.291777989712865e-05,All age groups,op,Ruxolitinib,CD8T
ZSCAN18,0.4755836989427157,0.10578539884593852,DMSO,Ruxolitinib,0.5855078618773412,All age groups,op,Ruxolitinib,CD8T
ZSCAN9,0.9156817729809856,-0.004140539323023902,DMSO,Ruxolitinib,0.9373120510828987,All age groups,op,Ruxolitinib,CD8T
ADNP,3.6025505669981914e-10,0.3419238165597518,DMSO,Ruxolitinib,8.987415625037594e-10,All age groups,op,Ruxolitinib,NK
AHR,0.38338614841790153,0.15762295204072616,DMSO,Ruxolitinib,0.42261635895368677,All age groups,op,Ruxolitinib,NK
AKAP8,1.5353665864128147e-16,0.5126703638335347,DMSO,Ruxolitinib,4.665152320254322e-16,All age groups,op,Ruxolitinib,NK
AKNA,0.0004101804317284399,0.9152668490997481,DMSO,Ruxolitinib,0.0006568429886462179,All age groups,op,Ruxolitinib,NK
ARHGAP35,3.1601292395504e-34,1.3096953219534437,DMSO,Ruxolitinib,1.92038623018832e-33,All age groups,op,Ruxolitinib,NK
ARID2,8.545248562282816e-53,1.5071690009521774,DMSO,Ruxolitinib,8.43843295525428e-52,All age groups,op,Ruxolitinib,NK
ARID5A,0.09802073164715217,0.16010362023389066,DMSO,Ruxolitinib,0.11974697629059311,All age groups,op,Ruxolitinib,NK
ASCL2,0.24060051597055443,-0.372064694842931,DMSO,Ruxolitinib,0.2808981393350808,All age groups,op,Ruxolitinib,NK
ASH1L,0.019354914544189295,0.47137066662784716,DMSO,Ruxolitinib,0.025343175397640128,All age groups,op,Ruxolitinib,NK
ATF1,1.982564414107046e-13,-1.0922376422892317,DMSO,Ruxolitinib,5.593663882659165e-13,All age groups,op,Ruxolitinib,NK
ATF2,1.9693124619631138e-31,1.9676124010078029,DMSO,Ruxolitinib,1.1383586670372146e-30,All age groups,op,Ruxolitinib,NK
ATF3,0.0,-0.7747732305060563,DMSO,Ruxolitinib,0.0,All age groups,op,Ruxolitinib,NK
ATF4,7.75872003578772e-09,-3.650027634318945,DMSO,Ruxolitinib,1.734732687246877e-08,All age groups,op,Ruxolitinib,NK
ATF6,3.5514063987145493e-22,1.2458279805975074,DMSO,Ruxolitinib,1.3360052642783306e-21,All age groups,op,Ruxolitinib,NK
BACH1,2.2240764061679344e-51,1.0540875192134445,DMSO,Ruxolitinib,2.1084244330472017e-50,All age groups,op,Ruxolitinib,NK
BACH2,0.47364046921259306,-0.42151385734539654,DMSO,Ruxolitinib,0.5079311819157672,All age groups,op,Ruxolitinib,NK
BATF,1.6746253885184363e-06,-1.4716294998617958,DMSO,Ruxolitinib,3.2267172120233283e-06,All age groups,op,Ruxolitinib,NK
BCL11B,0.01119301496632194,0.6438952908404344,DMSO,Ruxolitinib,0.014911413095643538,All age groups,op,Ruxolitinib,NK
BCL6,4.012203263452519e-30,0.6497797076645419,DMSO,Ruxolitinib,2.0231748371026532e-29,All age groups,op,Ruxolitinib,NK
BHLHE40,2.654254969169476e-57,-1.1171091581587327,DMSO,Ruxolitinib,2.9955163223484087e-56,All age groups,op,Ruxolitinib,NK
BNC2,3.743971636903179e-17,1.6160452949224198,DMSO,Ruxolitinib,1.1675279972974386e-16,All age groups,op,Ruxolitinib,NK
CDC5L,3.6057581162345358e-06,-1.2302631759687532,DMSO,Ruxolitinib,6.5735744119045e-06,All age groups,op,Ruxolitinib,NK
CEBPB,0.00492705632917229,-0.6431648762421626,DMSO,Ruxolitinib,0.006868896176551957,All age groups,op,Ruxolitinib,NK
CEBPD,1.8088595230288075e-23,-1.350260990945582,DMSO,Ruxolitinib,7.266096728098769e-23,All age groups,op,Ruxolitinib,NK
CEBPZ,6.784689592670639e-13,-0.7459591479831467,DMSO,Ruxolitinib,1.8067094758010576e-12,All age groups,op,Ruxolitinib,NK
CREB1,6.600945511301385e-26,1.295459091789534,DMSO,Ruxolitinib,2.8970816410711634e-25,All age groups,op,Ruxolitinib,NK
CREB3L2,2.5941808923387575e-20,1.2139668509542314,DMSO,Ruxolitinib,8.783155306918365e-20,All age groups,op,Ruxolitinib,NK
CREM,4.496602033182981e-12,-0.9467805173245196,DMSO,Ruxolitinib,1.1841052020715182e-11,All age groups,op,Ruxolitinib,NK
CTCF,0.004395931725280566,-0.9251266627015086,DMSO,Ruxolitinib,0.0061647089875236346,All age groups,op,Ruxolitinib,NK
CUX1,0.02882337484291384,0.16438106642025593,DMSO,Ruxolitinib,0.03712575998788359,All age groups,op,Ruxolitinib,NK
DDIT3,1.474136849531962e-22,-1.2837796750502093,DMSO,Ruxolitinib,5.727384153099589e-22,All age groups,op,Ruxolitinib,NK
DMTF1,4.804642268126716e-13,1.0347825968299738,DMSO,Ruxolitinib,1.3088508247655536e-12,All age groups,op,Ruxolitinib,NK
DNMT1,0.0008365760683505628,-4.687047864001893,DMSO,Ruxolitinib,0.0012958727333273424,All age groups,op,Ruxolitinib,NK
DR1,0.002105356312284801,0.6474297622706282,DMSO,Ruxolitinib,0.003099189105661477,All age groups,op,Ruxolitinib,NK
DRAP1,1.045602152265281e-65,-2.8143312885491176,DMSO,Ruxolitinib,1.4576924122757153e-64,All age groups,op,Ruxolitinib,NK
E2F1,0.002256103116449017,-6.914329584601107,DMSO,Ruxolitinib,0.0033005952999902283,All age groups,op,Ruxolitinib,NK
E2F3,0.0013970650859385385,-2.1352493269487045,DMSO,Ruxolitinib,0.002136157583015701,All age groups,op,Ruxolitinib,NK
E2F4,2.1922984198847363e-38,-1.15566690979145,DMSO,Ruxolitinib,1.6236710172271328e-37,All age groups,op,Ruxolitinib,NK
EEA1,0.0003158681764735702,-0.8213772475566904,DMSO,Ruxolitinib,0.0005127449166043571,All age groups,op,Ruxolitinib,NK
EGR1,0.0018370872617291456,-0.5873596202579746,DMSO,Ruxolitinib,0.002738299880690613,All age groups,op,Ruxolitinib,NK
ELF1,0.3082503118553849,-0.02796347977289552,DMSO,Ruxolitinib,0.3462337626053375,All age groups,op,Ruxolitinib,NK
ELF2,1.4089954615536587e-07,0.6278191448751209,DMSO,Ruxolitinib,2.8541190118651033e-07,All age groups,op,Ruxolitinib,NK
ELF4,8.763271802349687e-25,2.5405610300691515,DMSO,Ruxolitinib,3.708741816351564e-24,All age groups,op,Ruxolitinib,NK
ELK4,2.5135756595990272e-33,1.015337293922857,DMSO,Ruxolitinib,1.4892935783124236e-32,All age groups,op,Ruxolitinib,NK
EOMES,1.8640075309279148e-30,-1.5079893608181365,DMSO,Ruxolitinib,9.817106329553684e-30,All age groups,op,Ruxolitinib,NK
ETS1,0.6986698890007079,-0.2205902518994094,DMSO,Ruxolitinib,0.7230775707125231,All age groups,op,Ruxolitinib,NK
ETV3,3.764374468640321e-09,0.608277290414082,DMSO,Ruxolitinib,8.746634794781921e-09,All age groups,op,Ruxolitinib,NK
FLI1,2.2960605189188547e-26,-0.48984019830240083,DMSO,Ruxolitinib,1.0267289490259785e-25,All age groups,op,Ruxolitinib,NK
FOS,0.008980357701299681,-0.915335360058712,DMSO,Ruxolitinib,0.012092868040954684,All age groups,op,Ruxolitinib,NK
FOSB,1.0198614422740885e-48,-1.078134080732756,DMSO,Ruxolitinib,9.296429300729191e-48,All age groups,op,Ruxolitinib,NK
FOSL2,1.3663459199098713e-05,-0.5967987077035014,DMSO,Ruxolitinib,2.4347667896138307e-05,All age groups,op,Ruxolitinib,NK
FOXJ3,1.1720952201307671e-16,1.1343065675621535,DMSO,Ruxolitinib,3.6076177554674263e-16,All age groups,op,Ruxolitinib,NK
FOXK1,0.44559594828639904,-0.1513962595917621,DMSO,Ruxolitinib,0.4866646992805372,All age groups,op,Ruxolitinib,NK
FOXO1,7.317520040714441e-20,0.8358065805798018,DMSO,Ruxolitinib,2.4426088023229893e-19,All age groups,op,Ruxolitinib,NK
FOXO3,6.576206291035762e-184,0.6339947684514836,DMSO,Ruxolitinib,3.1171217819509516e-182,All age groups,op,Ruxolitinib,NK
FOXP1,0.984230793460878,-0.006861614198437375,DMSO,Ruxolitinib,0.984230793460878,All age groups,op,Ruxolitinib,NK
GABPA,5.948147834418912e-21,1.3269133142619747,DMSO,Ruxolitinib,2.1040463235183317e-20,All age groups,op,Ruxolitinib,NK
GATA3,0.011199289160441139,-1.387138252979171,DMSO,Ruxolitinib,0.014911413095643538,All age groups,op,Ruxolitinib,NK
GATAD2A,0.03753852547149281,0.45088727397843825,DMSO,Ruxolitinib,0.047322502855020196,All age groups,op,Ruxolitinib,NK
GATAD2B,2.812589201935124e-103,1.136219238993059,DMSO,Ruxolitinib,8.332295510732806e-102,All age groups,op,Ruxolitinib,NK
GFI1,0.2683851086864212,-0.2837767688991958,DMSO,Ruxolitinib,0.3087731590227273,All age groups,op,Ruxolitinib,NK
GTF2I,3.5971151489638695e-67,1.6869967909359904,DMSO,Ruxolitinib,5.328226814402732e-66,All age groups,op,Ruxolitinib,NK
GTF3A,6.158317202788457e-56,-3.1586429983022164,DMSO,Ruxolitinib,6.345744248090715e-55,All age groups,op,Ruxolitinib,NK
HBP1,7.614389105461062e-302,0.2879710856594313,DMSO,Ruxolitinib,9.023051089971359e-300,All age groups,op,Ruxolitinib,NK
HES6,0.29552757003577723,-0.29456769798214316,DMSO,Ruxolitinib,0.3365998581618323,All age groups,op,Ruxolitinib,NK
HIF1A,0.36552665099918435,0.1047657270684071,DMSO,Ruxolitinib,0.40481222563928365,All age groups,op,Ruxolitinib,NK
HIVEP1,1.659359519849402e-08,0.421109164778296,DMSO,Ruxolitinib,3.5751655109482576e-08,All age groups,op,Ruxolitinib,NK
HMBOX1,9.347932801986245e-41,0.9690393304492618,DMSO,Ruxolitinib,7.146645400228193e-40,All age groups,op,Ruxolitinib,NK
HMG20B,0.21134893235376695,-0.09120999672756243,DMSO,Ruxolitinib,0.2492024724768297,All age groups,op,Ruxolitinib,NK
HMGA1,1.0372689589524879e-08,-0.7949282824392646,DMSO,Ruxolitinib,2.2762291043679596e-08,All age groups,op,Ruxolitinib,NK
HSF1,6.190443421309459e-08,-0.6473419609150911,DMSO,Ruxolitinib,1.2983496379206564e-07,All age groups,op,Ruxolitinib,NK
IKZF1,1.3755613247101391e-15,0.8979866848603398,DMSO,Ruxolitinib,4.126683974130418e-15,All age groups,op,Ruxolitinib,NK
IKZF2,1.2338343449761115e-246,1.2603900296463473,DMSO,Ruxolitinib,9.747291325311281e-245,All age groups,op,Ruxolitinib,NK
IKZF3,3.6976659427527515e-37,0.8065331222048174,DMSO,Ruxolitinib,2.5038480812354346e-36,All age groups,op,Ruxolitinib,NK
IKZF5,2.3978164574959977e-08,0.942782680918961,DMSO,Ruxolitinib,5.073950896665638e-08,All age groups,op,Ruxolitinib,NK
IRF1,0.027905837118049177,-0.6363191396687237,DMSO,Ruxolitinib,0.036140346431571886,All age groups,op,Ruxolitinib,NK
IRF2,2.5157769094943337e-07,-0.9663759251158505,DMSO,Ruxolitinib,5.052873962289466e-07,All age groups,op,Ruxolitinib,NK
IRF3,2.4033891036505025e-11,-0.8571961601899871,DMSO,Ruxolitinib,6.124765780270636e-11,All age groups,op,Ruxolitinib,NK
IRF7,8.682350579642963e-147,-4.866545446560294,DMSO,Ruxolitinib,3.42952847895897e-145,All age groups,op,Ruxolitinib,NK
IRF8,0.0014191298722073297,-0.8260230552334047,DMSO,Ruxolitinib,0.002155985767391905,All age groups,op,Ruxolitinib,NK
IRF9,8.051666363611398e-72,-2.778497918949821,DMSO,Ruxolitinib,1.5902041068132512e-70,All age groups,op,Ruxolitinib,NK
JUN,3.4839922886947638e-68,-0.5547770820425335,DMSO,Ruxolitinib,5.5047078161377265e-67,All age groups,op,Ruxolitinib,NK
JUNB,0.008857866555790014,-0.2953920183855184,DMSO,Ruxolitinib,0.011996082135555619,All age groups,op,Ruxolitinib,NK
JUND,4.0018941182504354e-13,-1.3106631202114059,DMSO,Ruxolitinib,1.1158222423827685e-12,All age groups,op,Ruxolitinib,NK
KAT7,5.4969797258466034e-05,0.6286132331853925,DMSO,Ruxolitinib,9.372548165652121e-05,All age groups,op,Ruxolitinib,NK
KDM2A,0.4531937569300728,0.12376680281814838,DMSO,Ruxolitinib,0.4904425588695308,All age groups,op,Ruxolitinib,NK
KDM5B,1.665678383460024e-56,0.9353816888781322,DMSO,Ruxolitinib,1.7943898949092076e-55,All age groups,op,Ruxolitinib,NK
KLF10,0.29683278631148924,-0.310269529372355,DMSO,Ruxolitinib,0.3365998581618323,All age groups,op,Ruxolitinib,NK
